age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
46,Private,194651,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,>50K
47,Private,175867,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2698,40,United-States,<=50K
48,Private,144186,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1890,50,United-States,>50K
23,Private,202431,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,25,United-States,<=50K
26,Federal-gov,1029589,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Columbia,<=50K
33,Private,203652,10th,6,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,40,Jamaica,<=50K
48,Private,297133,Bachelors,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,40,Canada,<=50K
18,Private,30769,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
43,Private,92610,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Private,192131,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
42,Private,70291,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,?,>50K
47,Local-gov,175380,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,35,England,<=50K
47,Private,59969,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Germany,<=50K
20,Private,328560,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,40,Cambodia,<=50K
45,Private,148059,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,<=50K
42,Private,71973,Some-college,10,Divorced,Handlers-cleaners,Other-relative,White,Female,0,0,40,United-States,<=50K
36,Private,370698,Bachelors,13,Divorced,Adm-clerical,Other-relative,White,Male,0,0,32,United-States,<=50K
35,Federal-gov,171288,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,Philippines,>50K
44,Federal-gov,46849,Some-college,10,Divorced,Armed-Forces,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Self-emp-inc,177409,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
28,Private,46332,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,222063,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,>50K
52,Private,149416,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,160903,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
61,Private,114267,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
44,Private,199754,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,91758,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
40,Self-emp-not-inc,235410,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,240285,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States,<=50K
66,Private,147459,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,196051,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
36,Self-emp-not-inc,47721,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
40,Private,169428,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
17,Self-emp-not-inc,186943,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,70,United-States,<=50K
54,State-gov,153575,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
27,Private,182436,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,204143,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K
62,Private,100543,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,291712,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1899,40,United-States,>50K
62,?,267203,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
64,Private,102422,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5020,0,40,United-States,<=50K
25,Private,41057,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
28,Self-emp-not-inc,38211,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Local-gov,126888,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,20,United-States,<=50K
20,Private,168431,HS-grad,9,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,60,United-States,<=50K
56,Private,314327,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
45,Private,107434,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Germany,<=50K
46,Private,166291,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Federal-gov,119873,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,10,United-States,<=50K
27,Private,213909,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
52,Private,134390,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
44,Self-emp-inc,151127,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1978,60,United-States,>50K
56,Self-emp-not-inc,95192,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,50,United-States,>50K
21,Self-emp-not-inc,31298,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States,<=50K
56,Private,112616,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,170454,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
63,Self-emp-not-inc,104262,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1971,40,United-States,>50K
22,?,180328,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,24,United-States,<=50K
27,Local-gov,175476,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
38,Private,140321,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1648,45,United-States,<=50K
51,Private,102590,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
25,Local-gov,156377,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,<=50K
58,Private,281438,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,237078,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,7,United-States,<=50K
21,Private,329410,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
60,Private,344179,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
73,Private,59285,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
25,Self-emp-not-inc,206170,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,234200,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Federal-gov,217520,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
36,Self-emp-inc,64468,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7867,0,50,United-States,>50K
54,?,423532,10th,6,Never-married,?,Not-in-family,Black,Male,0,0,16,United-States,<=50K
33,Private,47418,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,172376,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
44,Private,195899,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,60,United-States,>50K
42,Private,183086,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
53,Private,366405,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
18,?,342319,12th,8,Never-married,?,Own-child,Black,Male,0,0,15,United-States,<=50K
28,Private,176103,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5050,0,50,United-States,<=50K
30,Private,318214,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,43,United-States,<=50K
38,Private,32501,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
26,Private,96477,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
60,Private,199252,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
35,Private,109009,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,45,United-States,<=50K
44,Federal-gov,192919,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,?,233309,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
23,Private,424685,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,208879,12th,8,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,148213,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,420203,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,190324,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,89330,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
40,Private,246892,5th-6th,3,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,2001,40,Mexico,<=50K
22,Private,168192,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
23,Local-gov,104607,Bachelors,13,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,United-States,<=50K
27,Private,116502,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Puerto-Rico,<=50K
21,Private,293968,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K
46,Local-gov,148230,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15348,0,40,United-States,>50K
32,Private,106312,Masters,14,Never-married,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,<=50K
55,State-gov,81216,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7398,0,40,China,>50K
18,?,147216,11th,7,Never-married,?,Own-child,White,Female,0,0,35,United-States,<=50K
22,?,169549,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
59,Self-emp-not-inc,289383,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
39,Federal-gov,30436,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
73,Private,30859,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,6745,0,45,United-States,>50K
39,State-gov,112696,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,151073,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
49,Local-gov,95281,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
38,Private,410917,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,39,United-States,>50K
53,Self-emp-not-inc,76916,5th-6th,3,Divorced,Transport-moving,Not-in-family,White,Male,0,1885,40,United-States,<=50K
31,Private,236108,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,>50K
20,?,235737,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Private,155874,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
46,Self-emp-not-inc,82743,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
48,Private,209596,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,>50K
36,Private,185087,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
28,Private,168966,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,?,>50K
45,Private,122615,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,206261,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3133,0,45,United-States,>50K
74,?,128023,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
32,Private,305250,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
47,Private,352604,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,1671,55,United-States,<=50K
26,Private,60477,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
29,Private,188226,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
42,Private,255590,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,44,United-States,<=50K
48,Private,195817,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,37766,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,60,United-States,<=50K
35,Private,219413,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
71,Private,131712,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
50,Private,143067,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
54,Private,203268,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,209380,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
17,Private,190699,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
32,Self-emp-not-inc,219796,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,90,United-States,<=50K
42,Private,116707,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
36,Private,161957,Bachelors,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,50,Taiwan,<=50K
22,Private,192924,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
45,Private,167884,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
25,Private,52979,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,?,228449,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,311749,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
23,Private,127189,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,46371,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
66,Private,307866,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,350205,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,45,United-States,<=50K
27,Private,263691,Some-college,10,Separated,Prof-specialty,Unmarried,Black,Male,0,0,25,United-States,<=50K
37,Private,132232,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Iran,>50K
28,Private,230681,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
39,Private,202066,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,36,United-States,<=50K
66,Self-emp-not-inc,397030,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,118667,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,State-gov,146006,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,>50K
79,Private,141021,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,<=50K
37,Private,144878,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
23,?,36201,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,10,El-Salvador,<=50K
26,Local-gov,40079,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,47,United-States,<=50K
46,?,402262,Some-college,10,Divorced,?,Not-in-family,White,Male,0,0,38,United-States,<=50K
35,Local-gov,287707,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
26,Private,131864,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,?,133742,7th-8th,4,Never-married,?,Own-child,White,Female,0,0,30,United-States,<=50K
35,State-gov,407643,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,23207,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
57,Private,52337,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1925,40,United-States,>50K
18,Private,258279,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,12,United-States,<=50K
41,Private,192500,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,195738,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,36117,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K
45,Private,161395,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,38,United-States,<=50K
52,Private,256084,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,102420,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K
29,Private,189321,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,45,United-States,<=50K
48,Private,18799,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
35,Private,128626,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,194001,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K
22,Private,235022,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
67,State-gov,150818,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-not-inc,252622,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
44,Self-emp-not-inc,110486,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
37,Private,64947,5th-6th,3,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,0,40,United-States,>50K
17,Private,216318,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K
48,Self-emp-inc,342895,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,10550,0,60,United-States,>50K
24,Local-gov,156488,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
27,Federal-gov,190144,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
50,Private,275800,10th,6,Widowed,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,406735,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
27,Private,14227,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
67,Self-emp-not-inc,404437,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
35,Private,110574,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
35,Private,176453,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29,?,142030,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,45,United-States,<=50K
28,Self-emp-not-inc,114318,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,52,United-States,>50K
43,Private,359412,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
37,Private,183452,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,1785,50,United-States,<=50K
66,?,335229,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2716,0,6,United-States,<=50K
37,Private,1029130,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
28,Private,193280,Some-college,10,Separated,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
26,Private,273821,7th-8th,4,Never-married,Transport-moving,Other-relative,Black,Male,0,0,35,United-States,<=50K
24,Private,417094,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
52,Private,154020,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
90,Private,149115,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
49,Self-emp-inc,300177,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,62,United-States,<=50K
47,Private,232303,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
41,Private,184950,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K
36,Private,111042,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,<=50K
64,State-gov,262289,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,8438,0,25,United-States,>50K
41,Private,375003,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
28,Private,208837,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,117524,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,<=50K
57,Private,93317,10th,6,Divorced,Sales,Unmarried,White,Female,0,0,34,United-States,<=50K
41,Private,202133,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Federal-gov,121721,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,376872,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K
20,Private,163880,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Local-gov,109425,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
24,?,131536,Bachelors,13,Never-married,?,Own-child,White,Female,0,1541,40,United-States,<=50K
47,Self-emp-not-inc,31828,Masters,14,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,131371,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,10,United-States,<=50K
36,Local-gov,203992,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,190647,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,?,>50K
43,Private,195890,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21,Private,118862,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,United-States,<=50K
35,Self-emp-not-inc,289197,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
63,Private,258223,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
18,Private,96256,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,0,0,35,Mexico,<=50K
33,Private,209146,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
68,Private,268133,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,<=50K
33,Private,240126,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,Jamaica,<=50K
39,Private,225876,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,Haiti,<=50K
31,?,49970,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
38,Private,79694,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
54,Private,147016,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
53,Self-emp-not-inc,117919,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K
44,Self-emp-not-inc,378221,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
22,State-gov,135341,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
40,Private,361359,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,36,United-States,<=50K
20,Private,313412,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,10,United-States,<=50K
33,Private,100568,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Mexico,<=50K
47,Private,119043,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,>50K
35,Federal-gov,189803,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,100188,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,43777,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
18,Self-emp-inc,100408,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50K
32,Private,33247,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,<=50K
20,Private,182585,Some-college,10,Never-married,Exec-managerial,Own-child,Other,Female,0,0,20,United-States,<=50K
39,State-gov,153468,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
27,Private,413040,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
